contract_id,player_id,team_id,contract_type,start_year,end_year,years_total,years_remaining,total_value,average_annual_value,base_salary_2026,signing_bonus_total,bonus_proration_2026,roster_bonus_2026,guaranteed_money,cap_hit_2026,dead_cap_if_cut_2026,no_trade_clause,contract_status,data_class
CTR02361,NO_WR_11,NO,VETERAN_MINIMUM,2025,2027,3,2,3090000,1030000,1030000,0,0,0,154500,1030000,0,0,ACTIVE,MODELED
CTR02362,NO_TE_01,NO,VETERAN,2026,2026,1,1,2112825,2112825,1657671,455155,455155,0,1285100,2112825,455155,0,ACTIVE,MODELED
CTR02363,NO_TE_02,NO,VETERAN,2026,2026,1,1,2853933,2853933,2297437,556496,556496,85618,616963,2939551,556496,0,ACTIVE,MODELED
CTR02364,NO_TE_03,NO,VETERAN,2026,2026,1,1,1727451,1727451,1408211,319240,319240,51824,1417472,1779274,319240,0,ACTIVE,MODELED
CTR02365,NO_TE_04,NO,VETERAN_MINIMUM,2025,2026,2,1,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR02366,NO_TE_05,NO,ROOKIE_SCALE,2024,2027,4,2,4240000,1060000,867756,768977,192244,0,1060000,1060000,384488,0,ACTIVE,MODELED
CTR02367,NO_TE_06,NO,UDFA,2024,2026,3,1,2520000,840000,756000,758362,252787,0,50400,1008787,252787,0,ACTIVE,MODELED
CTR02368,NO_OT_01,NO,VETERAN,2026,2026,1,1,4543142,4543142,3430900,1112242,1112242,0,3195692,4543142,1112242,0,ACTIVE,MODELED
CTR02369,NO_OT_02,NO,VETERAN,2026,2026,1,1,17471308,17471308,13219808,4251500,4251500,524139,4466857,17995447,4251500,0,ACTIVE,MODELED
CTR02370,NO_OT_03,NO,VETERAN_MINIMUM,2025,2026,2,1,2429974,1214987,1214987,0,0,0,121499,1214987,0,0,ACTIVE,MODELED
CTR02371,NO_OT_04,NO,VETERAN,2026,2027,2,2,7864529,3932264,2922286,2019956,1009978,0,2821745,3932264,2019956,0,ACTIVE,MODELED
CTR02372,NO_OT_05,NO,VETERAN_MINIMUM,2025,2026,2,1,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR02373,NO_OT_06,NO,UDFA,2026,2028,3,3,2520000,840000,756000,687809,229270,0,50400,985270,687809,0,ACTIVE,MODELED
CTR02374,NO_OG_01,NO,VETERAN,2024,2026,3,1,14624517,4874839,3393985,4442561,1480854,438735,9525248,5313574,1480854,0,ACTIVE,MODELED
CTR02375,NO_OG_02,NO,VETERAN,2026,2026,1,1,2039121,2039121,1438706,600415,600415,0,232847,2039121,600415,0,ACTIVE,MODELED
CTR02376,NO_OG_03,NO,ROOKIE_SCALE,2023,2026,4,1,3980000,995000,756000,1336337,334084,0,995000,1090084,334084,0,ACTIVE,MODELED
CTR02377,NO_OG_04,NO,VETERAN,2026,2027,2,2,8538046,4269023,3646535,1244975,622488,256141,6267815,4525164,1244975,0,ACTIVE,MODELED
CTR02378,NO_OG_05,NO,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR02379,NO_OG_06,NO,VETERAN_MINIMUM,2024,2026,3,1,3090000,1030000,1030000,0,0,0,154500,1030000,0,0,ACTIVE,MODELED
CTR02380,NO_C_01,NO,VETERAN,2025,2026,2,1,13996567,6998283,4749618,4497330,2248665,0,5059840,6998283,2248665,0,ACTIVE,MODELED
CTR02381,NO_C_02,NO,VETERAN,2026,2028,3,3,9653595,3217865,2356516,2584047,861349,0,2162901,3217865,2584047,0,ACTIVE,MODELED
CTR02382,NO_C_03,NO,VETERAN_MINIMUM,2026,2026,1,1,1215989,1215989,1215989,0,0,0,60799,1215989,0,0,ACTIVE,MODELED
CTR02383,NO_EDGE_01,NO,VETERAN,2026,2026,1,1,13907606,13907606,9772766,4134840,4134840,417228,3106856,14324834,4134840,0,ACTIVE,MODELED
CTR02384,NO_EDGE_02,NO,VETERAN,2026,2027,2,2,42453699,21226849,17141209,8171282,4085641,1273611,20337659,22500460,8171282,0,ACTIVE,MODELED
CTR02385,NO_EDGE_03,NO,ROOKIE_SCALE,2023,2026,4,1,9000000,2250000,1390202,3439192,859798,0,4950000,2250000,859798,0,ACTIVE,MODELED
CTR02386,NO_EDGE_04,NO,VETERAN,2025,2029,5,4,23042472,4608494,3670964,4687653,937531,0,8342180,4608494,3750122,0,ACTIVE,MODELED
CTR02387,NO_EDGE_05,NO,VETERAN,2024,2027,4,2,12143644,3035911,1865895,4680066,1170016,0,5170878,3035911,2340033,0,ACTIVE,MODELED
CTR02388,NO_EDGE_06,NO,VETERAN,2026,2028,3,3,4863516,1621172,1396515,673971,224657,0,2058328,1621172,673971,0,ACTIVE,MODELED
CTR02389,NO_EDGE_07,NO,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR02390,NO_EDGE_08,NO,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR02391,NO_EDGE_09,NO,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR02392,NO_DT_01,NO,VETERAN,2025,2026,2,1,7764267,3882133,3216745,1330777,665388,0,3917385,3882133,665388,0,ACTIVE,MODELED
CTR02393,NO_DT_02,NO,VETERAN,2026,2026,1,1,7282142,7282142,5734682,1547460,1547460,0,3912511,7282142,1547460,0,ACTIVE,MODELED
CTR02394,NO_DT_03,NO,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR02395,NO_DT_04,NO,VETERAN_MINIMUM,2025,2027,3,2,3990000,1330000,1330000,0,0,0,199500,1330000,0,0,ACTIVE,MODELED
CTR02396,NO_DT_05,NO,VETERAN_MINIMUM,2026,2027,2,2,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR02397,NO_DT_06,NO,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR02398,NO_DT_07,NO,UDFA,2026,2028,3,3,2520000,840000,756000,556262,185421,0,50400,941421,556262,0,ACTIVE,MODELED
CTR02399,NO_DT_08,NO,VETERAN_MINIMUM,2024,2026,3,1,3090000,1030000,1030000,0,0,0,154500,1030000,0,0,ACTIVE,MODELED
CTR02400,NO_LB_01,NO,VETERAN,2025,2026,2,1,7527132,3763566,2526813,2473506,1236753,225814,4919436,3989380,1236753,0,ACTIVE,MODELED
CTR02401,NO_LB_02,NO,VETERAN,2026,2026,1,1,7956301,7956301,6280423,1675878,1675878,0,4449939,7956301,1675878,0,ACTIVE,MODELED
CTR02402,NO_LB_03,NO,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR02403,NO_LB_04,NO,VETERAN,2026,2028,3,3,10976276,3658759,3002419,1969018,656339,329288,5335853,3988047,1969018,0,ACTIVE,MODELED
CTR02404,NO_LB_05,NO,VETERAN,2026,2027,2,2,3869922,1934961,1335482,1198958,599479,0,3645380,1934961,1198958,0,ACTIVE,MODELED
CTR02405,NO_LB_06,NO,UDFA,2026,2028,3,3,2520000,840000,756000,568710,189570,0,50400,945570,568710,0,ACTIVE,MODELED
CTR02406,NO_LB_07,NO,UDFA,2025,2027,3,2,2520000,840000,756000,576649,192216,0,50400,948216,384433,0,ACTIVE,MODELED
CTR02407,NO_LB_08,NO,ROOKIE_SCALE,2023,2026,4,1,4240000,1060000,799563,1041750,260437,0,1060000,1060000,260437,0,ACTIVE,MODELED
CTR02408,NO_CB_01,NO,VETERAN,2024,2026,3,1,15050492,5016831,3733702,3849388,1283129,451515,5080535,5468346,1283129,0,ACTIVE,MODELED
CTR02409,NO_CB_02,NO,VETERAN,2025,2028,4,3,32970394,8242598,6698808,6175163,1543791,989112,3424307,9231710,4631372,0,ACTIVE,MODELED
CTR02410,NO_CB_03,NO,VETERAN,2025,2026,2,1,10548723,5274361,3936486,2675751,1337875,0,5258754,5274361,1337875,0,ACTIVE,MODELED
CTR02411,NO_CB_04,NO,VETERAN_MINIMUM,2026,2026,1,1,1246206,1246206,1246206,0,0,0,62310,1246206,0,0,ACTIVE,MODELED
CTR02412,NO_CB_05,NO,VETERAN,2025,2026,2,1,4706257,2353129,1559317,1587624,793812,141188,1592671,2494316,793812,0,ACTIVE,MODELED
CTR02413,NO_CB_06,NO,VETERAN,2026,2026,1,1,1634561,1634561,1253280,381281,381281,0,253037,1634561,381281,0,ACTIVE,MODELED
CTR02414,NO_CB_07,NO,ROOKIE_SCALE,2026,2029,4,4,3860000,965000,756000,1025990,256498,0,965000,1012498,1025990,0,ACTIVE,MODELED
CTR02415,NO_CB_08,NO,VETERAN,2026,2027,2,2,5812679,2906340,2626858,558964,279482,0,2032449,2906340,558964,0,ACTIVE,MODELED
CTR02416,NO_CB_09,NO,ROOKIE_SCALE,2025,2028,4,3,4240000,1060000,756000,1535778,383944,0,1060000,1139944,1151833,0,ACTIVE,MODELED
CTR02417,NO_CB_10,NO,VETERAN_MINIMUM,2026,2027,2,2,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR02418,NO_CB_11,NO,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR02419,NO_S_01,NO,VETERAN,2026,2028,3,3,11051968,3683989,2871222,2438302,812767,0,5139931,3683989,2438302,0,ACTIVE,MODELED
CTR02420,NO_S_02,NO,VETERAN,2026,2026,1,1,2469052,2469052,1822934,646118,646118,0,1600521,2469052,646118,0,ACTIVE,MODELED
CTR02421,NO_S_03,NO,VETERAN_MINIMUM,2025,2026,2,1,2728403,1364201,1364201,0,0,0,136420,1364201,0,0,ACTIVE,MODELED
CTR02422,NO_S_04,NO,VETERAN,2026,2026,1,1,1945982,1945982,1351339,594643,594643,0,1449536,1945982,594643,0,ACTIVE,MODELED
CTR02423,NO_S_05,NO,VETERAN_MINIMUM,2026,2029,4,4,4840000,1210000,1210000,0,0,0,242000,1210000,0,0,ACTIVE,MODELED
CTR02424,NO_S_06,NO,UDFA,2026,2028,3,3,2520000,840000,756000,779051,259684,0,50400,1015684,779051,0,ACTIVE,MODELED
CTR02425,NO_S_07,NO,UDFA,2026,2028,3,3,2520000,840000,756000,875860,291953,0,50400,1047953,875860,0,ACTIVE,MODELED
CTR02426,NO_K_01,NO,VETERAN_MINIMUM,2026,2026,1,1,1423236,1423236,1423236,0,0,0,71162,1423236,0,0,ACTIVE,MODELED
CTR02427,NO_K_02,NO,VETERAN_MINIMUM,2026,2027,2,2,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR02428,NO_P_01,NO,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR02429,NO_P_02,NO,VETERAN_MINIMUM,2026,2028,3,3,3390000,1130000,1130000,0,0,0,169500,1130000,0,0,ACTIVE,MODELED
CTR02430,NO_LS_01,NO,VETERAN_MINIMUM,2024,2026,3,1,3090000,1030000,1030000,0,0,0,154500,1030000,0,0,ACTIVE,MODELED
CTR02431,TB_QB_01,TB,VETERAN,2026,2026,1,1,24551661,24551661,21487507,3064154,3064154,0,12219742,24551661,3064154,0,ACTIVE,MODELED
CTR02432,TB_QB_02,TB,VETERAN,2025,2026,2,1,22597753,11298876,7992908,6611938,3305969,0,14414749,11298876,3305969,0,ACTIVE,MODELED
CTR02433,TB_QB_03,TB,VETERAN_MINIMUM,2025,2029,5,4,5150000,1030000,1030000,0,0,0,257500,1030000,0,0,ACTIVE,MODELED
CTR02434,TB_QB_04,TB,ROOKIE_SCALE,2025,2028,4,3,3980000,995000,770215,899141,224785,0,995000,995000,674356,0,ACTIVE,MODELED
CTR02435,TB_RB_01,TB,VETERAN_MINIMUM,2026,2027,2,2,3212894,1606447,1606447,0,0,0,160645,1606447,0,0,ACTIVE,MODELED
CTR02436,TB_RB_02,TB,VETERAN_MINIMUM,2026,2027,2,2,3108051,1554025,1554025,0,0,0,155403,1554025,0,0,ACTIVE,MODELED
CTR02437,TB_RB_03,TB,VETERAN_MINIMUM,2025,2026,2,1,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR02438,TB_RB_04,TB,VETERAN_MINIMUM,2026,2027,2,2,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR02439,TB_RB_05,TB,ROOKIE_SCALE,2023,2026,4,1,3980000,995000,911336,334658,83664,0,995000,995000,83664,0,ACTIVE,MODELED
CTR02440,TB_FB_01,TB,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR02441,TB_WR_01,TB,VETERAN,2026,2026,1,1,3572227,3572227,2489842,1082385,1082385,107167,1848318,3679394,1082385,0,ACTIVE,MODELED
CTR02442,TB_WR_02,TB,VETERAN,2025,2026,2,1,4048213,2024107,1574719,898775,449387,121446,3340432,2145553,449387,0,ACTIVE,MODELED
CTR02443,TB_WR_03,TB,VETERAN,2026,2026,1,1,3471005,3471005,3282937,188068,188068,0,1474054,3471005,188068,0,ACTIVE,MODELED
CTR02444,TB_WR_04,TB,VETERAN_MINIMUM,2026,2027,2,2,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR02445,TB_WR_05,TB,UDFA,2025,2027,3,2,2520000,840000,756000,486737,162246,0,50400,918246,324491,0,ACTIVE,MODELED
CTR02446,TB_WR_06,TB,ROOKIE_SCALE,2024,2027,4,2,3980000,995000,780902,856392,214098,0,995000,995000,428196,0,ACTIVE,MODELED
CTR02447,TB_WR_07,TB,VETERAN_MINIMUM,2025,2027,3,2,3955289,1318430,1318430,0,0,0,197764,1318430,0,0,ACTIVE,MODELED
CTR02448,TB_WR_08,TB,ROOKIE_SCALE,2024,2027,4,2,3860000,965000,814827,600692,150173,0,965000,965000,300346,0,ACTIVE,MODELED
CTR02449,TB_WR_09,TB,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR02450,TB_WR_10,TB,ROOKIE_SCALE,2024,2027,4,2,3980000,995000,756000,1332463,333116,0,995000,1089116,666231,0,ACTIVE,MODELED
CTR02451,TB_WR_11,TB,VETERAN_MINIMUM,2026,2027,2,2,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR02452,TB_TE_01,TB,VETERAN,2026,2028,3,3,9283806,3094602,2764653,989846,329949,0,2538299,3094602,989846,0,ACTIVE,MODELED
CTR02453,TB_TE_02,TB,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR02454,TB_TE_03,TB,VETERAN_MINIMUM,2025,2026,2,1,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR02455,TB_TE_04,TB,VETERAN_MINIMUM,2026,2028,3,3,3990000,1330000,1330000,0,0,0,199500,1330000,0,0,ACTIVE,MODELED
CTR02456,TB_TE_05,TB,VETERAN_MINIMUM,2025,2026,2,1,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR02457,TB_TE_06,TB,VETERAN_MINIMUM,2026,2027,2,2,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR02458,TB_OT_01,TB,VETERAN,2026,2026,1,1,7238453,7238453,4951026,2287427,2287427,217154,4525820,7455607,2287427,0,ACTIVE,MODELED
CTR02459,TB_OT_02,TB,VETERAN,2023,2026,4,1,62760118,15690029,12002114,14751662,3687915,1882804,2690840,17572833,3687915,0,ACTIVE,MODELED
CTR02460,TB_OT_03,TB,VETERAN_MINIMUM,2026,2028,3,3,3990000,1330000,1330000,0,0,0,199500,1330000,0,0,ACTIVE,MODELED
CTR02461,TB_OT_04,TB,VETERAN,2026,2026,1,1,1992278,1992278,1581337,410941,410941,59768,825060,2052046,410941,0,ACTIVE,MODELED
CTR02462,TB_OT_05,TB,VETERAN_MINIMUM,2023,2027,5,2,5650000,1130000,1130000,0,0,0,282500,1130000,0,0,ACTIVE,MODELED
CTR02463,TB_OT_06,TB,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR02464,TB_OG_01,TB,VETERAN,2026,2026,1,1,2590307,2590307,1680175,910132,910132,0,1193351,2590307,910132,0,ACTIVE,MODELED
CTR02465,TB_OG_02,TB,VETERAN_MINIMUM,2024,2026,3,1,3090000,1030000,1030000,0,0,0,154500,1030000,0,0,ACTIVE,MODELED
CTR02466,TB_OG_03,TB,ROOKIE_SCALE,2026,2029,4,4,3860000,965000,823191,567237,141809,0,965000,965000,567237,0,ACTIVE,MODELED
CTR02467,TB_OG_04,TB,VETERAN_MINIMUM,2025,2027,3,2,3990000,1330000,1330000,0,0,0,199500,1330000,0,0,ACTIVE,MODELED
CTR02468,TB_OG_05,TB,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR02469,TB_OG_06,TB,ROOKIE_SCALE,2026,2029,4,4,3860000,965000,756000,1091136,272784,0,965000,1028784,1091136,0,ACTIVE,MODELED
CTR02470,TB_C_01,TB,VETERAN,2026,2026,1,1,4135462,4135462,2930213,1205248,1205248,0,1431221,4135462,1205248,0,ACTIVE,MODELED
CTR02471,TB_C_02,TB,VETERAN_MINIMUM,2026,2027,2,2,2978471,1489236,1489236,0,0,0,148924,1489236,0,0,ACTIVE,MODELED
CTR02472,TB_C_03,TB,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR02473,TB_EDGE_01,TB,VETERAN,2026,2026,1,1,3367368,3367368,2865319,502049,502049,0,1820922,3367368,502049,0,ACTIVE,MODELED
CTR02474,TB_EDGE_02,TB,VETERAN,2026,2026,1,1,8215091,8215091,7091079,1124012,1124012,0,3817254,8215091,1124012,0,ACTIVE,MODELED
CTR02475,TB_EDGE_03,TB,VETERAN,2026,2026,1,1,4345486,4345486,3249418,1096069,1096069,0,1021752,4345486,1096069,0,ACTIVE,MODELED
CTR02476,TB_EDGE_04,TB,VETERAN,2026,2026,1,1,3059873,3059873,1992597,1067277,1067277,0,1116798,3059873,1067277,0,ACTIVE,MODELED
CTR02477,TB_EDGE_05,TB,VETERAN,2026,2028,3,3,7930791,2643597,1961515,2046246,682082,237924,4749483,2881521,2046246,0,ACTIVE,MODELED
CTR02478,TB_EDGE_06,TB,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR02479,TB_EDGE_07,TB,ROOKIE_SCALE,2025,2028,4,3,4240000,1060000,796354,1054584,263646,0,1060000,1060000,790938,0,ACTIVE,MODELED
CTR02480,TB_EDGE_08,TB,ROOKIE_SCALE,2025,2028,4,3,4240000,1060000,756000,1523095,380774,0,1060000,1136774,1142322,0,ACTIVE,MODELED
CTR02481,TB_EDGE_09,TB,ROOKIE_SCALE,2024,2027,4,2,4240000,1060000,824230,943080,235770,0,1060000,1060000,471540,0,ACTIVE,MODELED
CTR02482,TB_DT_01,TB,VETERAN,2026,2027,2,2,7792967,3896483,2771789,2249388,1124694,233789,3738461,4130272,2249388,0,ACTIVE,MODELED
CTR02483,TB_DT_02,TB,VETERAN,2024,2027,4,2,67054917,16763729,13498243,13061944,3265486,0,41694692,16763729,6530972,0,ACTIVE,MODELED
CTR02484,TB_DT_03,TB,VETERAN,2025,2026,2,1,8301202,4150601,3706171,888861,444431,0,1880463,4150601,444431,0,ACTIVE,MODELED
CTR02485,TB_DT_04,TB,VETERAN_MINIMUM,2025,2027,3,2,3990000,1330000,1330000,0,0,0,199500,1330000,0,0,ACTIVE,MODELED
CTR02486,TB_DT_05,TB,VETERAN_MINIMUM,2025,2026,2,1,2840000,1420000,1420000,0,0,0,142000,1420000,0,0,ACTIVE,MODELED
CTR02487,TB_DT_06,TB,ROOKIE_SCALE,2023,2026,4,1,3980000,995000,807214,751144,187786,0,995000,995000,187786,0,ACTIVE,MODELED
CTR02488,TB_DT_07,TB,UDFA,2025,2027,3,2,2520000,840000,756000,671274,223758,0,50400,979758,447516,0,ACTIVE,MODELED
CTR02489,TB_DT_08,TB,VETERAN_MINIMUM,2025,2026,2,1,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR02490,TB_LB_01,TB,VETERAN,2024,2026,3,1,7113825,2371275,1548817,2467374,822458,0,3917980,2371275,822458,0,ACTIVE,MODELED
CTR02491,TB_LB_02,TB,VETERAN,2025,2027,3,2,12849386,4283129,2909244,4121655,1373885,0,4744277,4283129,2747770,0,ACTIVE,MODELED
CTR02492,TB_LB_03,TB,VETERAN_MINIMUM,2026,2026,1,1,1420000,1420000,1420000,0,0,0,71000,1420000,0,0,ACTIVE,MODELED
CTR02493,TB_LB_04,TB,VETERAN_MINIMUM,2026,2026,1,1,1717128,1717128,1717128,0,0,0,85856,1717128,0,0,ACTIVE,MODELED
CTR02494,TB_LB_05,TB,VETERAN,2026,2026,1,1,4353370,4353370,3575695,777675,777675,0,2034625,4353370,777675,0,ACTIVE,MODELED
CTR02495,TB_LB_06,TB,ROOKIE_SCALE,2025,2028,4,3,6000000,1500000,907524,2369905,592476,0,1500000,1500000,1777429,0,ACTIVE,MODELED
CTR02496,TB_LB_07,TB,VETERAN_MINIMUM,2023,2027,5,2,6050000,1210000,1210000,0,0,0,302500,1210000,0,0,ACTIVE,MODELED
CTR02497,TB_LB_08,TB,UDFA,2025,2027,3,2,2520000,840000,756000,680822,226941,0,50400,982941,453881,0,ACTIVE,MODELED
CTR02498,TB_CB_01,TB,VETERAN,2026,2027,2,2,15779661,7889830,6193308,3393044,1696522,473390,7181364,8363220,3393044,0,ACTIVE,MODELED
CTR02499,TB_CB_02,TB,VETERAN,2025,2026,2,1,17168034,8584017,7554438,2059158,1029579,0,5631574,8584017,1029579,0,ACTIVE,MODELED
CTR02500,TB_CB_03,TB,VETERAN,2026,2028,3,3,45981028,15327009,11767664,10678037,3559346,0,22058607,15327009,10678037,0,ACTIVE,MODELED
CTR02501,TB_CB_04,TB,VETERAN_MINIMUM,2024,2026,3,1,4260000,1420000,1420000,0,0,0,213000,1420000,0,0,ACTIVE,MODELED
CTR02502,TB_CB_05,TB,VETERAN,2025,2026,2,1,3276471,1638235,1186890,902690,451345,98294,1736443,1736530,451345,0,ACTIVE,MODELED
CTR02503,TB_CB_06,TB,VETERAN_MINIMUM,2025,2026,2,1,2840000,1420000,1420000,0,0,0,142000,1420000,0,0,ACTIVE,MODELED
CTR02504,TB_CB_07,TB,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR02505,TB_CB_08,TB,UDFA,2025,2027,3,2,2520000,840000,756000,536823,178941,0,50400,934941,357882,0,ACTIVE,MODELED
CTR02506,TB_CB_09,TB,UDFA,2026,2028,3,3,2520000,840000,756000,658241,219414,0,50400,975414,658241,0,ACTIVE,MODELED
CTR02507,TB_CB_10,TB,ROOKIE_SCALE,2026,2029,4,4,3860000,965000,756000,1400877,350219,0,965000,1106219,1400877,0,ACTIVE,MODELED
CTR02508,TB_CB_11,TB,UDFA,2025,2027,3,2,2520000,840000,756000,547333,182444,0,50400,938444,364889,0,ACTIVE,MODELED
CTR02509,TB_S_01,TB,VETERAN,2025,2026,2,1,26895879,13447940,10527907,5840066,2920033,0,4749352,13447940,2920033,0,ACTIVE,MODELED
CTR02510,TB_S_02,TB,VETERAN,2026,2026,1,1,6977631,6977631,5619479,1358152,1358152,0,2610958,6977631,1358152,0,ACTIVE,MODELED
CTR02511,TB_S_03,TB,VETERAN_MINIMUM,2026,2028,3,3,3402642,1134214,1134214,0,0,0,170132,1134214,0,0,ACTIVE,MODELED
CTR02512,TB_S_04,TB,VETERAN_MINIMUM,2023,2026,4,1,5320000,1330000,1330000,0,0,0,266000,1330000,0,0,ACTIVE,MODELED
CTR02513,TB_S_05,TB,VETERAN_MINIMUM,2025,2026,2,1,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR02514,TB_S_06,TB,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR02515,TB_S_07,TB,ROOKIE_SCALE,2024,2027,4,2,6000000,1500000,832924,2668303,667076,0,1500000,1500000,1334151,0,ACTIVE,MODELED
CTR02516,TB_K_01,TB,VETERAN_MINIMUM,2026,2026,1,1,1420000,1420000,1420000,0,0,0,71000,1420000,0,0,ACTIVE,MODELED
CTR02517,TB_K_02,TB,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR02518,TB_P_01,TB,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR02519,TB_P_02,TB,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR02520,TB_LS_01,TB,VETERAN_MINIMUM,2026,2027,2,2,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR02521,ARI_QB_01,ARI,VETERAN,2026,2026,1,1,12453723,12453723,8413448,4040275,4040275,0,2859630,12453723,4040275,0,ACTIVE,MODELED
CTR02522,ARI_QB_02,ARI,VETERAN,2026,2026,1,1,2146263,2146263,1609799,536464,536464,0,974298,2146263,536464,0,ACTIVE,MODELED
CTR02523,ARI_QB_03,ARI,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR02524,ARI_QB_04,ARI,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR02525,ARI_RB_01,ARI,VETERAN,2026,2027,2,2,5142840,2571420,1858546,1425749,712875,0,1681948,2571420,1425749,0,ACTIVE,MODELED
CTR02526,ARI_RB_02,ARI,VETERAN_MINIMUM,2024,2026,3,1,3090000,1030000,1030000,0,0,0,154500,1030000,0,0,ACTIVE,MODELED
CTR02527,ARI_RB_03,ARI,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR02528,ARI_RB_04,ARI,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR02529,ARI_RB_05,ARI,ROOKIE_SCALE,2026,2029,4,4,6000000,1500000,1003207,1987170,496793,0,1500000,1500000,1987170,0,ACTIVE,MODELED
CTR02530,ARI_FB_01,ARI,VETERAN_MINIMUM,2024,2026,3,1,3390000,1130000,1130000,0,0,0,169500,1130000,0,0,ACTIVE,MODELED
CTR02531,ARI_WR_01,ARI,VETERAN,2025,2026,2,1,16087801,8043901,6515907,3055987,1527994,0,9541881,8043901,1527994,0,ACTIVE,MODELED
CTR02532,ARI_WR_02,ARI,VETERAN,2026,2026,1,1,7240066,7240066,5916492,1323574,1323574,0,4493143,7240066,1323574,0,ACTIVE,MODELED
